"Model","Task_Prefix","Dataset_Name","Model_Responses","Gold_Labels","Min_K_Responses","cos_sim_scores","rouge_sim_scores","levenshtein_distance"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
In summary, Raymond is asking his friend Charlotte for help deciding between eating pizza or pasta","Raymond can't decide whether he wants pizza or pasta. He invites Charlotte over for a dinner at 15.","{'Min_10.0% Prob': 9.1515212059021, 'Min_20.0% Prob': 8.49838900566101, 'Min_30.0% Prob': 7.80668568611145, 'Min_40.0% Prob': 6.757555378807916, 'Min_50.0% Prob': 6.222782243381847}","0.7958415150642395","{'rouge1': Score(precision=0.3684210526315789, recall=0.4117647058823529, fmeasure=0.3888888888888889), 'rouge2': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941), 'rougeL': Score(precision=0.2631578947368421, recall=0.29411764705882354, fmeasure=0.27777777777777773)}","88"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Zack mentions he saw the new season of ""Jersey Shore"" on","Dwayne will watch the new season of ""Jersey Shore"" on Zack's advice. The first episodes of the new season are hilarious. Season 2 is upcoming.","{'Min_10.0% Prob': 15.40552012125651, 'Min_20.0% Prob': 12.693600336710611, 'Min_30.0% Prob': 11.377043141259087, 'Min_40.0% Prob': 9.362345347037682, 'Min_50.0% Prob': 8.00595897436142}","0.7430724501609802","{'rouge1': Score(precision=0.3076923076923077, recall=0.6153846153846154, fmeasure=0.4102564102564103), 'rouge2': Score(precision=0.24, recall=0.5, fmeasure=0.32432432432432434), 'rougeL': Score(precision=0.2692307692307692, recall=0.5384615384615384, fmeasure=0.3589743589743589)}","102"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The summary of the given text is:

Will expresses frustration with long lines at postal services","Will had to stand long in a queue at the post. Chris believe it is part of life in a big city. Will believes it is because of old people, who do not use the internet.","{'Min_10.0% Prob': 14.036869684855143, 'Min_20.0% Prob': 11.443936620439802, 'Min_30.0% Prob': 9.565668192776767, 'Min_40.0% Prob': 8.16308274269104, 'Min_50.0% Prob': 7.14843423742997}","0.3396119177341461","{'rouge1': Score(precision=0.19444444444444445, recall=0.4117647058823529, fmeasure=0.2641509433962264), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.17647058823529413, fmeasure=0.11320754716981131)}","128"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","user
Summary:
Tobi asks if Nicholas and Serena have been to the new club called ""","Ella and Serena went to Cork club last weekend. The club was empty and they did not like it.","{'Min_10.0% Prob': 14.535349369049072, 'Min_20.0% Prob': 12.955480098724365, 'Min_30.0% Prob': 11.331115961074829, 'Min_40.0% Prob': 10.235391438007355, 'Min_50.0% Prob': 9.082165622711182}","0.5028476119041443","{'rouge1': Score(precision=0.2631578947368421, recall=0.3333333333333333, fmeasure=0.29411764705882354), 'rouge2': Score(precision=0.05555555555555555, recall=0.07142857142857142, fmeasure=0.0625), 'rougeL': Score(precision=0.2631578947368421, recall=0.3333333333333333, fmeasure=0.29411764705882354)}","72"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Molly asks her friends about going to Sweden for a week in January.","Molly and Margaret are going to Sweden in January. Kai and Peter advise them to stay in Stockholm and visit Vasa Museum.","{'Min_10.0% Prob': 13.220751285552979, 'Min_20.0% Prob': 11.060065460205077, 'Min_30.0% Prob': 9.436451230730329, 'Min_40.0% Prob': 8.102343893051147, 'Min_50.0% Prob': 7.444003661473592}","0.5924325585365295","{'rouge1': Score(precision=0.2727272727272727, recall=0.4, fmeasure=0.3243243243243243), 'rouge2': Score(precision=0.14285714285714285, recall=0.21428571428571427, fmeasure=0.17142857142857143), 'rougeL': Score(precision=0.2727272727272727, recall=0.4, fmeasure=0.3243243243243243)}","93"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

Avril initiates a conversation with Frank","Frank will join Avril at the races at the weekend.","{'Min_10.0% Prob': 10.56617546081543, 'Min_20.0% Prob': 9.389964580535889, 'Min_30.0% Prob': 8.875887552897135, 'Min_40.0% Prob': 8.361952781677246, 'Min_50.0% Prob': 7.820513534545898}","0.4704706072807312","{'rouge1': Score(precision=0.3, recall=0.2, fmeasure=0.24), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.06666666666666667, fmeasure=0.08)}","65"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Adam's friend Xander wants to go to Multisports this week.","Adam is complaining about going to the gym. Mair will take Adam and Xander to the gym this week. Mel will bring Xander to Mair at half 10.","{'Min_10.0% Prob': 12.724642117818197, 'Min_20.0% Prob': 10.840481213160924, 'Min_30.0% Prob': 9.640035152435303, 'Min_40.0% Prob': 8.295656647000994, 'Min_50.0% Prob': 7.243547532293531}","0.556900143623352","{'rouge1': Score(precision=0.25, recall=0.5384615384615384, fmeasure=0.3414634146341463), 'rouge2': Score(precision=0.07407407407407407, recall=0.16666666666666666, fmeasure=0.10256410256410256), 'rougeL': Score(precision=0.17857142857142858, recall=0.38461538461538464, fmeasure=0.24390243902439027)}","107"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the provided text:

Ethan returns from work and mentions he","Ethan was at the gym yesterday. This week he has been training every day. Ethan and Dustin will come to Ray's place at 8pm.","{'Min_10.0% Prob': 12.845219930013021, 'Min_20.0% Prob': 10.331590096155802, 'Min_30.0% Prob': 9.065210130479601, 'Min_40.0% Prob': 8.188312888145447, 'Min_50.0% Prob': 7.561797682444254}","0.5498843193054199","{'rouge1': Score(precision=0.2, recall=0.3125, fmeasure=0.24390243902439027), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.12, recall=0.1875, fmeasure=0.14634146341463414)}","94"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
This dialogue appears to be between two people discussing attending a hip-hop dance workshop together.","Diana and Fran are going to a hip-hop workshop in a week.","{'Min_10.0% Prob': 12.563579559326172, 'Min_20.0% Prob': 12.514856338500977, 'Min_30.0% Prob': 9.917025208473206, 'Min_40.0% Prob': 8.885693645477295, 'Min_50.0% Prob': 7.4948188577379495}","0.5004160404205322","{'rouge1': Score(precision=0.38461538461538464, recall=0.29411764705882354, fmeasure=0.33333333333333337), 'rouge2': Score(precision=0.16666666666666666, recall=0.125, fmeasure=0.14285714285714288), 'rougeL': Score(precision=0.38461538461538464, recall=0.29411764705882354, fmeasure=0.33333333333333337)}","74"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
In this conversation, Pam reports losing her iPhone while shopping. She mentions she has only","Pam has probably left her phone when she was shopping. Dot suggests there is a way to get it back.","{'Min_10.0% Prob': 17.147239685058594, 'Min_20.0% Prob': 12.186521053314209, 'Min_30.0% Prob': 10.335809548695883, 'Min_40.0% Prob': 9.095048248767853, 'Min_50.0% Prob': 7.618838657032359}","0.7666687369346619","{'rouge1': Score(precision=0.25, recall=0.3125, fmeasure=0.2777777777777778), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15, recall=0.1875, fmeasure=0.16666666666666663)}","80"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The text discusses a recent incident where a person was beaten and mugged on campus.","A person was beaten and mugged on campus and had to be hospitalised. The attacker wore a mask. An official statement will be released, along with a newspaper article. Truman and Rodney think the campus security is subpar, even though there are cameras around.","{'Min_10.0% Prob': 10.657838821411133, 'Min_20.0% Prob': 8.775100231170654, 'Min_30.0% Prob': 7.77613255182902, 'Min_40.0% Prob': 6.920655500888825, 'Min_50.0% Prob': 6.012209314566392}","0.637303352355957","{'rouge1': Score(precision=0.22727272727272727, recall=0.625, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.16279069767441862, recall=0.4666666666666667, fmeasure=0.24137931034482765), 'rougeL': Score(precision=0.18181818181818182, recall=0.5, fmeasure=0.26666666666666666)}","202"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
The couple discusses their plans for tomorrow, including packing items, taking boots and","Deborah and Nathan want to start packing today as they won't have time tomorrow. They need warm clothes for the girls so Deborah's parents could take them to the forest. Deborah and Nathan want to spend some time alone. They will have a quick bite before their leave. Nathan will be home around 6.","{'Min_10.0% Prob': 11.863293329874674, 'Min_20.0% Prob': 9.423098802566528, 'Min_30.0% Prob': 8.065150048997667, 'Min_40.0% Prob': 7.186759293079376, 'Min_50.0% Prob': 6.416007011167465}","0.4444636702537536","{'rouge1': Score(precision=0.125, recall=0.4666666666666667, fmeasure=0.19718309859154928), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05357142857142857, recall=0.2, fmeasure=0.08450704225352113)}","240"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The summary of the given text:

In this conversation, several friends discuss attending a class","Alexander finds Mr Linda's voice monotonous. Igor fell asleep during the lecture. Casper reckons it's a waste of time. They are going to meet near the university and go somewhere else instead. ","{'Min_10.0% Prob': 14.61539101600647, 'Min_20.0% Prob': 12.256407856941223, 'Min_30.0% Prob': 10.332053740819296, 'Min_40.0% Prob': 8.79176951944828, 'Min_50.0% Prob': 7.385085401080904}","0.2109848409891128","{'rouge1': Score(precision=0.11764705882352941, recall=0.25, fmeasure=0.15999999999999998), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08823529411764706, recall=0.1875, fmeasure=0.12)}","151"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Javier is looking for an English-speaking tattoo parlor near him. Jud","Javier was initially eager to have a tatoo done at Warsaw Ink but the price turned out to be too high. Javier decided to have a tatoo done in Colombia.","{'Min_10.0% Prob': 12.598571141560873, 'Min_20.0% Prob': 9.882013400395712, 'Min_30.0% Prob': 7.894789123535157, 'Min_40.0% Prob': 6.853435332958515, 'Min_50.0% Prob': 5.859885636497946}","0.6023561358451843","{'rouge1': Score(precision=0.03333333333333333, recall=0.07142857142857142, fmeasure=0.045454545454545456), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.03333333333333333, recall=0.07142857142857142, fmeasure=0.045454545454545456)}","118"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the provided text:

- The group (Sam, Jessica,","Sam appreciates the hotel owned by Jessica and Michael. Sam is going there on the 15th August at around 2pm.","{'Min_10.0% Prob': 12.741910457611084, 'Min_20.0% Prob': 10.376952743530273, 'Min_30.0% Prob': 8.829593002796173, 'Min_40.0% Prob': 8.099701404571533, 'Min_50.0% Prob': 7.083016909085787}","0.3845012187957763","{'rouge1': Score(precision=0.2, recall=0.3076923076923077, fmeasure=0.24242424242424246), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.15384615384615385, fmeasure=0.12121212121212123)}","88"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Marsha has organized a beach vacation with her friends (John, Cynthia,","Marsha and John planned the trip. They will spend a week on the beach with Cynthia, Mohammad and Gavin. They will all stay in a hotel in Nosy Be.","{'Min_10.0% Prob': 13.07251008351644, 'Min_20.0% Prob': 10.291797399520874, 'Min_30.0% Prob': 8.272033977508546, 'Min_40.0% Prob': 7.35225615134606, 'Min_50.0% Prob': 6.376878864624921}","0.6420356631278992","{'rouge1': Score(precision=0.20689655172413793, recall=0.46153846153846156, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1724137931034483, recall=0.38461538461538464, fmeasure=0.23809523809523808)}","114"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The conversation between Adelina and Cyprien revolves around their origins and how they","Cyprien irritates Adelina by giving too many responses.","{'Min_10.0% Prob': 16.140148162841797, 'Min_20.0% Prob': 11.936201810836792, 'Min_30.0% Prob': 10.533534208933512, 'Min_40.0% Prob': 8.911567783355713, 'Min_50.0% Prob': 8.21766177813212}","0.6655896306037903","{'rouge1': Score(precision=0.25, recall=0.14285714285714285, fmeasure=0.18181818181818182), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.07142857142857142, fmeasure=0.09090909090909091)}","67"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The text describes Joanna needing help removing coffee stains from her ecru, soft dress.","Joanna got her dress stained. Ethel recommends her dry-cleaner at Jagielonska 3. ","{'Min_10.0% Prob': 16.332479000091553, 'Min_20.0% Prob': 14.193278789520264, 'Min_30.0% Prob': 12.941444555918375, 'Min_40.0% Prob': 11.562382161617279, 'Min_50.0% Prob': 10.16070218519731}","0.560233473777771","{'rouge1': Score(precision=0.3076923076923077, recall=0.26666666666666666, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.23076923076923078, recall=0.2, fmeasure=0.21428571428571427)}","71"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

- Anna invites Charlie to have pizza together","Anna proposes Charlie eating a pizza tonight. Charlie refuses, because he is upset about the things that happened.","{'Min_10.0% Prob': 14.032748222351074, 'Min_20.0% Prob': 11.498558044433594, 'Min_30.0% Prob': 9.971410433451334, 'Min_40.0% Prob': 8.769154906272888, 'Min_50.0% Prob': 7.741655921936035}","0.5413333773612976","{'rouge1': Score(precision=0.2777777777777778, recall=0.3125, fmeasure=0.29411764705882354), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.1875, fmeasure=0.17647058823529413)}","90"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The text describes a group of friends discussing the current weather conditions and their plans for the","A lot of sick people go to Nadine's clinic because of the cold weather.","{'Min_10.0% Prob': 14.798372268676758, 'Min_20.0% Prob': 11.536224683125814, 'Min_30.0% Prob': 10.413918375968933, 'Min_40.0% Prob': 8.347577412923178, 'Min_50.0% Prob': 7.021767169237137}","0.2513408660888672","{'rouge1': Score(precision=0.26666666666666666, recall=0.2222222222222222, fmeasure=0.2424242424242424), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.26666666666666666, recall=0.2222222222222222, fmeasure=0.2424242424242424)}","80"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
In summary, Leticia needs help because she has lost her wallet and suspects theft","Leticia lost her wallet with cards and documents and needs to borrow 10 dollars. Miranda and Lora offer help. The girls hope somebody will find the wallet and give it back.","{'Min_10.0% Prob': 11.708338101704916, 'Min_20.0% Prob': 9.26686361857823, 'Min_30.0% Prob': 7.898911692879417, 'Min_40.0% Prob': 7.051615142822266, 'Min_50.0% Prob': 6.291711242575395}","0.7089734077453613","{'rouge1': Score(precision=0.22580645161290322, recall=0.4666666666666667, fmeasure=0.3043478260869565), 'rouge2': Score(precision=0.1, recall=0.21428571428571427, fmeasure=0.13636363636363638), 'rougeL': Score(precision=0.16129032258064516, recall=0.3333333333333333, fmeasure=0.21739130434782605)}","128"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Paula will go to the office tomorrow to get the paper she needs for","Paula needs the paper from the office to submit an application.","{'Min_10.0% Prob': 9.23558521270752, 'Min_20.0% Prob': 8.577368974685669, 'Min_30.0% Prob': 8.102645556131998, 'Min_40.0% Prob': 7.398051023483276, 'Min_50.0% Prob': 6.247217138608296}","0.7135327458381653","{'rouge1': Score(precision=0.6363636363636364, recall=0.4375, fmeasure=0.5185185185185185), 'rouge2': Score(precision=0.2, recall=0.13333333333333333, fmeasure=0.16), 'rougeL': Score(precision=0.36363636363636365, recall=0.25, fmeasure=0.2962962962962963)}","60"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here is a summary of the given text:

Ben invites Steven to eat pizza at Marco","Ben and Steven will go to Marco's tonight to eat pizza.","{'Min_10.0% Prob': 18.06874656677246, 'Min_20.0% Prob': 15.122320652008057, 'Min_30.0% Prob': 13.300546328226725, 'Min_40.0% Prob': 11.380237221717834, 'Min_50.0% Prob': 9.001520355542501}","0.7079125642776489","{'rouge1': Score(precision=0.5, recall=0.35294117647058826, fmeasure=0.41379310344827586), 'rouge2': Score(precision=0.18181818181818182, recall=0.125, fmeasure=0.14814814814814814), 'rougeL': Score(precision=0.4166666666666667, recall=0.29411764705882354, fmeasure=0.3448275862068966)}","60"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
In this dialogue, Terence accuses Daniel of taking his money without permission and threatens to","Terence accused Daniel of taking his money. Terence finds the money later and apologizes to Daniel. Daniel is still upset.","{'Min_10.0% Prob': 11.734256744384766, 'Min_20.0% Prob': 8.70054359436035, 'Min_30.0% Prob': 7.3740227563040595, 'Min_40.0% Prob': 6.097480630874633, 'Min_50.0% Prob': 5.52295857667923}","0.7896905541419983","{'rouge1': Score(precision=0.45, recall=0.5625, fmeasure=0.5), 'rouge2': Score(precision=0.3157894736842105, recall=0.4, fmeasure=0.35294117647058826), 'rougeL': Score(precision=0.45, recall=0.5625, fmeasure=0.5)}","88"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Lucy is reminded by Levy that she should have already disposed of the garbage","Levy hasn't taken the trash out because parents didn't ask him. Lucy will do it.","{'Min_10.0% Prob': 12.957582473754883, 'Min_20.0% Prob': 11.29354731241862, 'Min_30.0% Prob': 9.560347270965575, 'Min_40.0% Prob': 8.190789018358503, 'Min_50.0% Prob': 7.306053373548719}","0.6860442161560059","{'rouge1': Score(precision=0.17647058823529413, recall=0.1875, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.125, fmeasure=0.12121212121212122)}","78"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Vinny expresses admiration for Willy's car, which he wants to borrow","Willy and Vinny will car pool with Winny's red Mustang.","{'Min_10.0% Prob': 13.886051177978516, 'Min_20.0% Prob': 13.615638256072998, 'Min_30.0% Prob': 11.505883693695068, 'Min_40.0% Prob': 10.981853485107422, 'Min_50.0% Prob': 9.936201572418213}","0.5291053056716919","{'rouge1': Score(precision=0.36363636363636365, recall=0.2857142857142857, fmeasure=0.32), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.14285714285714285, fmeasure=0.16)}","63"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Lindsey has completed her class and plans to attend another session. She","Sage is having a beer. Lindsey has just finished her class but is not going to the next one. Just like last week, Lindsey has asked a classmate to fake her signature on the attendance list.","{'Min_10.0% Prob': 11.831518173217773, 'Min_20.0% Prob': 9.556630730628967, 'Min_30.0% Prob': 8.330721894900003, 'Min_40.0% Prob': 7.354075014591217, 'Min_50.0% Prob': 6.617954444885254}","0.5632659792900085","{'rouge1': Score(precision=0.16666666666666666, recall=0.42857142857142855, fmeasure=0.24), 'rouge2': Score(precision=0.05714285714285714, recall=0.15384615384615385, fmeasure=0.08333333333333333), 'rougeL': Score(precision=0.16666666666666666, recall=0.42857142857142855, fmeasure=0.24)}","138"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Jason asks Dory what she's planning for the weekend. Dory mentions","Jason wants to meet Dory over the weekend. Dory's friend is going to stay with her for a week. Jason has been working on a movie with Lucy for the past two months. Jason bought a video-creator app.","{'Min_10.0% Prob': 9.958212852478027, 'Min_20.0% Prob': 8.271260367499458, 'Min_30.0% Prob': 7.464275543506329, 'Min_40.0% Prob': 6.580260170830621, 'Min_50.0% Prob': 5.76037159173385}","0.7126430869102478","{'rouge1': Score(precision=0.175, recall=0.5, fmeasure=0.25925925925925924), 'rouge2': Score(precision=0.07692307692307693, recall=0.23076923076923078, fmeasure=0.11538461538461538), 'rougeL': Score(precision=0.125, recall=0.35714285714285715, fmeasure=0.18518518518518517)}","154"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here is a summary of the given text:

- Michelle expresses affection for Kelly.
-","Jared and Michelle used to go out together. Now he'd like to ask Kelly, Michelle's best friend, out. He gets her permission.","{'Min_10.0% Prob': 9.70067834854126, 'Min_20.0% Prob': 8.653826904296874, 'Min_30.0% Prob': 7.627960801124573, 'Min_40.0% Prob': 6.86045148155906, 'Min_50.0% Prob': 6.1300526687077115}","0.4346874058246612","{'rouge1': Score(precision=0.08333333333333333, recall=0.14285714285714285, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.14285714285714285, fmeasure=0.10526315789473685)}","90"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The group discusses their plans for winter break. Reeve suggests visiting Dominican Republic, but","Reeve has no plans for the winter break. Booker is going to ski in Italy. Dodson and Trish are thinking of going to the seaside somewhere near for 3/4 nights.","{'Min_10.0% Prob': 13.073946634928385, 'Min_20.0% Prob': 11.09766047341483, 'Min_30.0% Prob': 9.608808430758389, 'Min_40.0% Prob': 8.6126038869222, 'Min_50.0% Prob': 7.77049287996794}","0.5695355534553528","{'rouge1': Score(precision=0.1935483870967742, recall=0.4, fmeasure=0.26086956521739135), 'rouge2': Score(precision=0.06666666666666667, recall=0.14285714285714285, fmeasure=0.09090909090909091), 'rougeL': Score(precision=0.12903225806451613, recall=0.26666666666666666, fmeasure=0.17391304347826086)}","123"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Alex invites Zayna to have a drink at her place at 8","Alex is coming for a drink tonight at 8 to Zayna's place.","{'Min_10.0% Prob': 10.906482696533203, 'Min_20.0% Prob': 9.907835642496744, 'Min_30.0% Prob': 9.622713327407837, 'Min_40.0% Prob': 8.53952924410502, 'Min_50.0% Prob': 7.35228830575943}","0.789942741394043","{'rouge1': Score(precision=0.6153846153846154, recall=0.5714285714285714, fmeasure=0.5925925925925927), 'rouge2': Score(precision=0.16666666666666666, recall=0.15384615384615385, fmeasure=0.16), 'rougeL': Score(precision=0.38461538461538464, recall=0.35714285714285715, fmeasure=0.3703703703703704)}","52"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here is a summary of the given text:

Grace and Audrey had an informal conversation where","Grace and Audrey didn't manage to talk at yesterday's party. Grace is about to graduate. She doesn't know if she will apply for a grad school or take a gap year.","{'Min_10.0% Prob': 9.480823834737143, 'Min_20.0% Prob': 7.8612886156354636, 'Min_30.0% Prob': 6.942719316482544, 'Min_40.0% Prob': 6.025373612131391, 'Min_50.0% Prob': 5.305675705273946}","0.448995977640152","{'rouge1': Score(precision=0.14705882352941177, recall=0.29411764705882354, fmeasure=0.19607843137254904), 'rouge2': Score(precision=0.06060606060606061, recall=0.125, fmeasure=0.0816326530612245), 'rougeL': Score(precision=0.08823529411764706, recall=0.17647058823529413, fmeasure=0.11764705882352942)}","118"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

- Natalie asks Monica to share her famous","Natalie wants Monica's cheesecake recipe.","{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 23.41253662109375, 'Min_30.0% Prob': 17.334545612335205, 'Min_40.0% Prob': 13.185429890950521, 'Min_50.0% Prob': 10.838841199874878}","0.5442663431167603","{'rouge1': Score(precision=0.5, recall=0.1875, fmeasure=0.2727272727272727), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.125, fmeasure=0.18181818181818182)}","67"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
This conversation is between two people named Dixie and Jair. Dixie asks for","Ethan will soon send Jason's phone number to Dixie.","{'Min_10.0% Prob': 12.580159187316895, 'Min_20.0% Prob': 12.269190311431885, 'Min_30.0% Prob': 11.264897346496582, 'Min_40.0% Prob': 10.741445541381836, 'Min_50.0% Prob': 9.48246947924296}","0.4128023386001587","{'rouge1': Score(precision=0.1, recall=0.07142857142857142, fmeasure=0.08333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.07142857142857142, fmeasure=0.08333333333333333)}","60"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Vincent watched Parks and Rec and found it ""ok"". He suggested Amanda","Amanda will give another try to ""Parks and Rec"".","{'Min_10.0% Prob': 10.699990272521973, 'Min_20.0% Prob': 10.056797504425049, 'Min_30.0% Prob': 9.73471768697103, 'Min_40.0% Prob': 9.304726362228394, 'Min_50.0% Prob': 8.591755231221518}","0.6391612887382507","{'rouge1': Score(precision=0.4444444444444444, recall=0.2857142857142857, fmeasure=0.34782608695652173), 'rouge2': Score(precision=0.25, recall=0.15384615384615385, fmeasure=0.1904761904761905), 'rougeL': Score(precision=0.3333333333333333, recall=0.21428571428571427, fmeasure=0.2608695652173913)}","67"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Bob recommends buying a game but Harry declines due to financial constraints related to his","Bob has bought a new game. Harry can't afford to do it at the moment.","{'Min_10.0% Prob': 15.523794174194336, 'Min_20.0% Prob': 9.803919792175293, 'Min_30.0% Prob': 7.995170402526855, 'Min_40.0% Prob': 7.429346323013306, 'Min_50.0% Prob': 6.594648063182831}","0.7371749877929688","{'rouge1': Score(precision=0.3125, recall=0.29411764705882354, fmeasure=0.30303030303030304), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3125, recall=0.29411764705882354, fmeasure=0.30303030303030304)}","77"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The conversation between Randal and Sidney involves a struggle to find the right color of nail","Randal is buying nail polish for Sidney in the store, and she's explaining to him which pink she wants. ","{'Min_10.0% Prob': 16.327581882476807, 'Min_20.0% Prob': 12.620609521865845, 'Min_30.0% Prob': 10.90073068936666, 'Min_40.0% Prob': 9.309379630618626, 'Min_50.0% Prob': 8.385674563321201}","0.7029749751091003","{'rouge1': Score(precision=0.3, recall=0.35294117647058826, fmeasure=0.3243243243243243), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15, recall=0.17647058823529413, fmeasure=0.16216216216216214)}","84"
