Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_status,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_status,RandomForest_prediction,RandomForest_probability,RandomForest_status
facebook/opt-1.3b,Summarize the following text: ,Xsum,"

I'm not sure what the point of this is.

It's a bit of","A man has been shot outside a primary school in Craigavon, County Armagh, as children were leaving the grounds.","{'Min_10.0% Prob': 7.978006839752197, 'Min_20.0% Prob': 6.107255458831787, 'Min_30.0% Prob': 5.5760601588657925, 'Min_40.0% Prob': 4.700627756118775, 'Min_50.0% Prob': 4.227393786112468}",0.0729016363620758,"{'rouge1': Score(precision=0.10526315789473684, recall=0.13333333333333333, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.06666666666666667, fmeasure=0.058823529411764705)}",85,1.0,0.785876635317621,Contaminated,1.0,0.5191377568959228,Contaminated,1.0,0.8141739063197384,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Thein Sein said the agreement was a ""new page in history and a product of brave","Myanmar has signed a ceasefire deal with eight armed rebel groups, in the hope of ending decades of conflict.","{'Min_10.0% Prob': 6.37061071395874, 'Min_20.0% Prob': 5.881465196609497, 'Min_30.0% Prob': 5.514888525009155, 'Min_40.0% Prob': 5.037342309951782, 'Min_50.0% Prob': 4.269763491370461}",0.1491189301013946,"{'rouge1': Score(precision=0.21052631578947367, recall=0.25, fmeasure=0.22857142857142856), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15789473684210525, recall=0.1875, fmeasure=0.17142857142857143)}",80,1.0,0.9276435630685979,Contaminated,1.0,0.6106553805527718,Contaminated,1.0,0.9648842221608182,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The council says it has already spent £1.5m on repairs since the contract was awarded",The future of a controversial housing repairs contract will be discussed by councillors in North Lanarkshire later.,"{'Min_10.0% Prob': 10.970593929290771, 'Min_20.0% Prob': 8.312299966812134, 'Min_30.0% Prob': 7.284549792607625, 'Min_40.0% Prob': 6.4063694179058075, 'Min_50.0% Prob': 5.8202825546264645}",0.5647585988044739,"{'rouge1': Score(precision=0.17647058823529413, recall=0.1875, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.17647058823529413, recall=0.1875, fmeasure=0.1818181818181818)}",86,1.0,0.6369411346956805,Contaminated,0.0,0.4637571715750647,Clean,1.0,0.7222409057445824,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"

I'm not sure what the point of this is.

It's a bit of",The photo sharing service Instagram announced it will start placing ads in US users photo streams in a posting on its website.,"{'Min_10.0% Prob': 9.885048389434814, 'Min_20.0% Prob': 8.910698175430298, 'Min_30.0% Prob': 7.994087855021159, 'Min_40.0% Prob': 6.4990034103393555, 'Min_50.0% Prob': 5.860692197626287}",0.1625009775161743,"{'rouge1': Score(precision=0.13636363636363635, recall=0.2, fmeasure=0.16216216216216214), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13636363636363635, recall=0.2, fmeasure=0.16216216216216214)}",99,1.0,0.6923294344593776,Contaminated,1.0,0.6834891754208999,Contaminated,1.0,0.784155952421761,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The new system will be introduced in the autumn, with the first results expected in September.
",Labour's Tristram Hunt is calling for a cross-party review to work on long-term changes to England's exams and curriculum for 14 to 19-year-olds.,"{'Min_10.0% Prob': 8.829995473225912, 'Min_20.0% Prob': 7.672373226710728, 'Min_30.0% Prob': 6.921704435348511, 'Min_40.0% Prob': 6.093208909034729, 'Min_50.0% Prob': 5.511980745527479}",0.2158131450414657,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",112,0.0,0.43429455540089845,Clean,1.0,0.6406898141561201,Contaminated,1.0,0.642918615094766,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,,St Mirren have signed forward Cammy Smith on loan for the rest of the season after Aberdeen ended his spell with Dundee United.,"{'Min_10.0% Prob': 7.111011981964111, 'Min_20.0% Prob': 6.508771133422852, 'Min_30.0% Prob': 5.759257793426514, 'Min_40.0% Prob': 5.351545286178589, 'Min_50.0% Prob': 4.69554942387801}",0.1109901219606399,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",124,1.0,0.9154819730037208,Contaminated,0.0,0.4839578520902179,Clean,1.0,0.9022747503997501,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
He said the prison had made ""significant progress"" since the last inspection, and that the prison","Vulnerable prisoners at a problem jail are resorting to self-harm to address basic issues, according to inspectors.","{'Min_10.0% Prob': 9.38813066482544, 'Min_20.0% Prob': 8.81672477722168, 'Min_30.0% Prob': 8.037623087565104, 'Min_40.0% Prob': 7.167055818769667, 'Min_50.0% Prob': 6.446346759796143}",0.3135385811328888,"{'rouge1': Score(precision=0.05555555555555555, recall=0.0625, fmeasure=0.058823529411764705), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05555555555555555, recall=0.0625, fmeasure=0.058823529411764705)}",86,1.0,0.9031167297223088,Contaminated,1.0,0.6334835398761692,Contaminated,1.0,0.8819131176305705,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The Belfast fighter will be hoping to make it three wins from three in the World Championships.
",Belfast boxer Sean McComb is one fight away from a medal at the European Championships after stunning world number one Vitaly Dunaytsev in Ukraine.,"{'Min_10.0% Prob': 9.389894962310791, 'Min_20.0% Prob': 8.048575321833292, 'Min_30.0% Prob': 7.233360820346409, 'Min_40.0% Prob': 6.484908654139592, 'Min_50.0% Prob': 5.8785668313503265}",0.3954973816871643,"{'rouge1': Score(precision=0.25, recall=0.35294117647058826, fmeasure=0.2926829268292683), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.23529411764705882, fmeasure=0.19512195121951217)}",109,1.0,0.8534832423628441,Contaminated,1.0,0.5337433618713047,Contaminated,1.0,0.8535317044067042,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Airdrieonians are now level on points with third-placed Stranraer,",Scottish League One leaders Dunfermline Athletic were held at home by Albion Rovers but still moved 11 points clear at the top of the table.,"{'Min_10.0% Prob': 7.14417044321696, 'Min_20.0% Prob': 5.8590521812438965, 'Min_30.0% Prob': 5.046612209743923, 'Min_40.0% Prob': 4.3817344307899475, 'Min_50.0% Prob': 3.7725616216659548}",0.3361470997333526,"{'rouge1': Score(precision=0.04, recall=0.1, fmeasure=0.05714285714285714), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.04, recall=0.1, fmeasure=0.05714285714285714)}",110,1.0,0.961509415774334,Contaminated,1.0,0.6861140971274406,Contaminated,1.0,0.8874465821845853,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Anyone with information is asked to contact Drylaw Police Station via 101, quoting incident number 086",Police in Edinburgh are investigating after 25 cars were vandalised in one night across the north of the city.,"{'Min_10.0% Prob': 8.463754892349243, 'Min_20.0% Prob': 7.593309283256531, 'Min_30.0% Prob': 6.488069216410319, 'Min_40.0% Prob': 5.777785837650299, 'Min_50.0% Prob': 5.039159560203553}",0.2045023441314697,"{'rouge1': Score(precision=0.05263157894736842, recall=0.0625, fmeasure=0.05714285714285714), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.0625, fmeasure=0.05714285714285714)}",89,1.0,0.7418364195885466,Contaminated,0.0,0.37068907445820504,Clean,1.0,0.83703943479439,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"

I'm not sure I understand the point of this article.

It's a bit",Stray dog Arthur crossed the Amazon river in South America to follow Swedish explorers who befriended him.,"{'Min_10.0% Prob': 13.656357288360596, 'Min_20.0% Prob': 12.047541618347168, 'Min_30.0% Prob': 10.485013167063395, 'Min_40.0% Prob': 9.35980486869812, 'Min_50.0% Prob': 8.534741115570068}",-0.0197886768728494,"{'rouge1': Score(precision=0.058823529411764705, recall=0.06666666666666667, fmeasure=0.0625), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.06666666666666667, fmeasure=0.0625)}",81,1.0,0.9785336713258495,Contaminated,1.0,0.6868435247095905,Contaminated,1.0,0.8933791633203397,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The BBC's Nick Beake says the BBC has been criticised for using the word ""migrant","Hungary's leader says the migrant crisis facing Europe is a ""German problem"" since Germany is where those arriving in the EU ""would like to go"".","{'Min_10.0% Prob': 8.620068709055582, 'Min_20.0% Prob': 7.487101634343465, 'Min_30.0% Prob': 6.662375238206652, 'Min_40.0% Prob': 5.977195739746094, 'Min_50.0% Prob': 5.161081631978353}",0.2561959624290466,"{'rouge1': Score(precision=0.19230769230769232, recall=0.3125, fmeasure=0.2380952380952381), 'rouge2': Score(precision=0.04, recall=0.06666666666666667, fmeasure=0.05), 'rougeL': Score(precision=0.15384615384615385, recall=0.25, fmeasure=0.1904761904761905)}",106,1.0,0.9235596590206078,Contaminated,1.0,0.5744427607087793,Contaminated,1.0,0.9114716827290357,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum," Sir Georg Solti, Sir Simon Rattle and Sir Simon Wiesenthal.
Sir Simon,",Members of the Berlin Philharmonic orchestra have been unable to agree on who should be their next chief conductor and artistic director.,"{'Min_10.0% Prob': 9.32029390335083, 'Min_20.0% Prob': 7.297464656829834, 'Min_30.0% Prob': 6.422491788864136, 'Min_40.0% Prob': 5.559980750083923, 'Min_50.0% Prob': 5.088623742262523}",0.1889073103666305,"{'rouge1': Score(precision=0.045454545454545456, recall=0.08333333333333333, fmeasure=0.05882352941176471), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.045454545454545456, recall=0.08333333333333333, fmeasure=0.05882352941176471)}",106,0.0,0.2028618381129343,Clean,0.0,0.48054182985989763,Clean,0.0,0.2793726294130706,Clean
facebook/opt-1.3b,Summarize the following text: ,Xsum,,The UK's leading eating disorder charity has called for the sale of laxatives to children to be more strictly regulated.,"{'Min_10.0% Prob': 8.80300235748291, 'Min_20.0% Prob': 7.948185443878174, 'Min_30.0% Prob': 7.153757413228353, 'Min_40.0% Prob': 5.967816723717584, 'Min_50.0% Prob': 5.293520840731534}",0.008045588620007,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",117,1.0,0.9264309488187811,Contaminated,0.0,0.4703730311666621,Clean,1.0,0.9014093545343546,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Mr Turner said he was ""very pleased"" at the result.
""I'm very pleased",The Isle of Wight's Conservative MP has survived an attempt by his own party to force him to stand down as a general election candidate.,"{'Min_10.0% Prob': 9.364954471588135, 'Min_20.0% Prob': 7.539740180969238, 'Min_30.0% Prob': 5.841457575559616, 'Min_40.0% Prob': 4.774221040985801, 'Min_50.0% Prob': 4.104292282036373}",0.0500558353960514,"{'rouge1': Score(precision=0.038461538461538464, recall=0.07142857142857142, fmeasure=0.05), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.07142857142857142, fmeasure=0.05)}",105,1.0,0.9361560302535366,Contaminated,1.0,0.5891541898776206,Contaminated,1.0,0.9633859751359752,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Anyone with information is asked to contact police on 101 quoting incident number 086 of February 6.",Police in Dundee have launched an investigation after a woman was sexually assaulted in the city centre.,"{'Min_10.0% Prob': 7.850506782531738, 'Min_20.0% Prob': 6.370749632517497, 'Min_30.0% Prob': 4.928015232086182, 'Min_40.0% Prob': 4.066506164414542, 'Min_50.0% Prob': 3.401354041364458}",0.2557809948921203,"{'rouge1': Score(precision=0.058823529411764705, recall=0.058823529411764705, fmeasure=0.058823529411764705), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.058823529411764705, fmeasure=0.058823529411764705)}",86,1.0,0.8230565963886879,Contaminated,1.0,0.58252954727801,Contaminated,1.0,0.9145300989215462,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The DUP and Sinn FÃ©in have been locked in a bitter row over the welfare reform","Significant job opportunities will be lost unless a reduced Corporation Tax is introduced into Northern Ireland, a business group has said.","{'Min_10.0% Prob': 9.074589252471924, 'Min_20.0% Prob': 8.477869510650635, 'Min_30.0% Prob': 7.055114133017404, 'Min_40.0% Prob': 6.492757585313585, 'Min_50.0% Prob': 5.756771087646484}",0.1746312081813812,"{'rouge1': Score(precision=0.047619047619047616, recall=0.058823529411764705, fmeasure=0.05263157894736842), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.058823529411764705, fmeasure=0.05263157894736842)}",107,1.0,0.9485733790001192,Contaminated,1.0,0.764296862367347,Contaminated,1.0,0.9892135989010988,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
""I am so happy to be back on the court,"" said Federer.
""I","Roger Federer beat Richard Gasquet to seal Switzerland's first Davis Cup triumph, then dedicated the victory to his team-mates.","{'Min_10.0% Prob': 8.48330545425415, 'Min_20.0% Prob': 7.062811374664307, 'Min_30.0% Prob': 6.49286767414638, 'Min_40.0% Prob': 5.720956635475159, 'Min_50.0% Prob': 4.8161009550094604}",0.4867212772369385,"{'rouge1': Score(precision=0.14285714285714285, recall=0.23076923076923078, fmeasure=0.17647058823529413), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09523809523809523, recall=0.15384615384615385, fmeasure=0.11764705882352941)}",103,1.0,0.7437994825553916,Contaminated,1.0,0.6042730219495362,Contaminated,1.0,0.8290428391053392,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,,Defenders Adam Dugdale and Chinua Cole have left Eastleigh by mutual consent.,"{'Min_10.0% Prob': 12.278969764709473, 'Min_20.0% Prob': 11.918827692667643, 'Min_30.0% Prob': 10.634515380859375, 'Min_40.0% Prob': 10.104976415634155, 'Min_50.0% Prob': 8.922382056713104}",0.0937132313847541,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",74,1.0,0.9391846941206679,Contaminated,1.0,0.7795145639459279,Contaminated,1.0,0.9631510742068705,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Hardy said: ""I am delighted to welcome Paul, Jon and Amanda to the club.",BBC Radio 5 live presenter Darren Fletcher is one of six appointments to Notts County's new board of directors.,"{'Min_10.0% Prob': 11.383626461029053, 'Min_20.0% Prob': 10.17522418498993, 'Min_30.0% Prob': 8.234179099400839, 'Min_40.0% Prob': 7.051234304904938, 'Min_50.0% Prob': 5.899650270288641}",0.1741794645786285,"{'rouge1': Score(precision=0.05, recall=0.07142857142857142, fmeasure=0.058823529411764705), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05, recall=0.07142857142857142, fmeasure=0.058823529411764705)}",86,1.0,0.6721075896737463,Contaminated,1.0,0.5374024275217993,Contaminated,1.0,0.6289073119218243,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,,League Two side Luton Town have signed midfielder Andrew Shinnie on a season-long loan from Birmingham City.,"{'Min_10.0% Prob': 8.370735168457031, 'Min_20.0% Prob': 6.393248200416565, 'Min_30.0% Prob': 5.403991023699443, 'Min_40.0% Prob': 4.736637651920319, 'Min_50.0% Prob': 3.8478549014438284}",0.0735016539692878,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",105,1.0,0.8969142321178503,Contaminated,1.0,0.528555355315753,Contaminated,1.0,0.9126441128316128,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"

Match details

References

External links

Dover Athletic v Macclesfield",The National League game between Macclesfield Town and Dover Athletic has been called off because of a waterlogged pitch.,"{'Min_10.0% Prob': 7.166980743408203, 'Min_20.0% Prob': 6.579071640968323, 'Min_30.0% Prob': 5.306452751159668, 'Min_40.0% Prob': 4.679580741458469, 'Min_50.0% Prob': 3.8165112982193627}",0.4160407781600952,"{'rouge1': Score(precision=0.15789473684210525, recall=0.3333333333333333, fmeasure=0.21428571428571427), 'rouge2': Score(precision=0.05555555555555555, recall=0.125, fmeasure=0.07692307692307691), 'rougeL': Score(precision=0.10526315789473684, recall=0.2222222222222222, fmeasure=0.14285714285714285)}",87,1.0,0.9189624928750723,Contaminated,1.0,0.6005532560027788,Contaminated,1.0,0.8840581030941774,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The man is described as white, aged in his 30s, with short dark hair and a",A Galashiels man has appeared in court following a major drugs operation involving 100 police officers in the Borders.,"{'Min_10.0% Prob': 8.462390899658203, 'Min_20.0% Prob': 7.4303964376449585, 'Min_30.0% Prob': 6.527753671010335, 'Min_40.0% Prob': 5.864616751670837, 'Min_50.0% Prob': 5.168321024287831}",0.2396949380636215,"{'rouge1': Score(precision=0.21052631578947367, recall=0.25, fmeasure=0.22857142857142856), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15789473684210525, recall=0.1875, fmeasure=0.17142857142857143)}",90,1.0,0.9556543500604443,Contaminated,1.0,0.5330219870070051,Contaminated,1.0,0.9847701465201466,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The MCS said the increase in litter was due to a combination of factors, including the increase",Conservationists say they found 160 plastic bottles for every mile of UK coastline cleaned last year.,"{'Min_10.0% Prob': 9.09351921081543, 'Min_20.0% Prob': 8.581187884012857, 'Min_30.0% Prob': 8.019577884674073, 'Min_40.0% Prob': 7.2742743492126465, 'Min_50.0% Prob': 6.7562779320610895}",0.1375987082719802,"{'rouge1': Score(precision=0.0625, recall=0.058823529411764705, fmeasure=0.06060606060606061), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.058823529411764705, fmeasure=0.06060606060606061)}",78,1.0,0.9118513526413514,Contaminated,1.0,0.5933549158606185,Contaminated,1.0,0.9114728238522745,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
It has a record of more than 90% accuracy in its predictions for the last five Premier League",Goalkeeper David de Gea is expected to start for Manchester United after missing out against Sunderland with a hip problem and only making the substitutes' bench against Anderlecht.,"{'Min_10.0% Prob': 7.813411235809326, 'Min_20.0% Prob': 5.984565189906529, 'Min_30.0% Prob': 5.359183192253113, 'Min_40.0% Prob': 4.763198835509164, 'Min_50.0% Prob': 4.350478214376113}",0.0945062413811683,"{'rouge1': Score(precision=0.10714285714285714, recall=0.16666666666666666, fmeasure=0.13043478260869565), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.1111111111111111, fmeasure=0.08695652173913043)}",135,1.0,0.8845124523103575,Contaminated,1.0,0.6718868020108728,Contaminated,1.0,0.8401095428264541,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The service was attended by more than 100 people, including firefighters, police officers, paramedics and volunteers",The families of 11 men who died in the Shoreham air crash will hear the reflections of emergency workers who dealt with the disaster at a service.,"{'Min_10.0% Prob': 11.948521614074707, 'Min_20.0% Prob': 9.489508628845215, 'Min_30.0% Prob': 7.763904094696045, 'Min_40.0% Prob': 6.5511182221499356, 'Min_50.0% Prob': 5.7255721773420065}",0.3792786300182342,"{'rouge1': Score(precision=0.07407407407407407, recall=0.125, fmeasure=0.09302325581395349), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07407407407407407, recall=0.125, fmeasure=0.09302325581395349)}",109,1.0,0.8024236716731188,Contaminated,1.0,0.5515104987723713,Contaminated,1.0,0.9375587426137124,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Anyone with information is asked to contact police on 101 quoting reference number 0208 of 9 June.",Police investigating the death of a homeless man in a Norwich subway want to speak to two potential witnesses.,"{'Min_10.0% Prob': 9.388476371765137, 'Min_20.0% Prob': 8.440110445022583, 'Min_30.0% Prob': 7.402023235956828, 'Min_40.0% Prob': 6.525695502758026, 'Min_50.0% Prob': 5.733003544807434}",0.3116897344589233,"{'rouge1': Score(precision=0.15789473684210525, recall=0.17647058823529413, fmeasure=0.16666666666666669), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.11764705882352941, fmeasure=0.1111111111111111)}",87,1.0,0.9524419470039375,Contaminated,0.0,0.45171545578614614,Clean,1.0,0.960672508047508,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The company said it had also launched a YouTube channel in Pakistan.
The BBC's Imran Khan","Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.","{'Min_10.0% Prob': 9.46606159210205, 'Min_20.0% Prob': 6.768655443191529, 'Min_30.0% Prob': 5.549591809511185, 'Min_40.0% Prob': 4.848535082556984, 'Min_50.0% Prob': 4.358891214643206}",0.6053441166877747,"{'rouge1': Score(precision=0.20833333333333334, recall=0.29411764705882354, fmeasure=0.24390243902439027), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.17647058823529413, fmeasure=0.14634146341463414)}",110,1.0,0.9678868723794504,Contaminated,1.0,0.6266388564674766,Contaminated,1.0,0.9561343205924776,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Anyone with information is asked to contact Essex Police on 101 quoting reference number 442 of 25 May",Police investigating the disappearance of a man three months ago say they have yet to trace the sender of a letter claiming he was dead.,"{'Min_10.0% Prob': 9.659287929534912, 'Min_20.0% Prob': 7.404761505126953, 'Min_30.0% Prob': 6.4821226596832275, 'Min_40.0% Prob': 5.466059017181396, 'Min_50.0% Prob': 4.705540803762583}",0.2070982605218887,"{'rouge1': Score(precision=0.12, recall=0.16666666666666666, fmeasure=0.13953488372093023), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.1111111111111111, fmeasure=0.09302325581395349)}",101,1.0,0.8923391704217721,Contaminated,1.0,0.5340007021971577,Contaminated,1.0,0.9584109293484292,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The union says it is the first time in the country's history that workers have gone on strike",Engineering and metal workers in South Africa have gone on strike after talks on Monday failed to reach an agreement over pay.,"{'Min_10.0% Prob': 9.446348190307617, 'Min_20.0% Prob': 7.412242531776428, 'Min_30.0% Prob': 6.19300195149013, 'Min_40.0% Prob': 5.515886942545573, 'Min_50.0% Prob': 4.780887246131897}",0.5520109534263611,"{'rouge1': Score(precision=0.2727272727272727, recall=0.3157894736842105, fmeasure=0.2926829268292683), 'rouge2': Score(precision=0.14285714285714285, recall=0.16666666666666666, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.22727272727272727, recall=0.2631578947368421, fmeasure=0.24390243902439024)}",90,1.0,0.8868738647327297,Contaminated,1.0,0.5420779265482518,Contaminated,1.0,0.8852070255808574,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The BBC's World Service is the world's leading source of news, information and entertainment for the",They fought against Hitler and helped rebuild Britain - yet the contributions of thousands of men and women from Caribbean colonies during World War Two have been largely forgotten.,"{'Min_10.0% Prob': 9.293771425882975, 'Min_20.0% Prob': 7.44373877843221, 'Min_30.0% Prob': 6.731635146670872, 'Min_40.0% Prob': 6.248748342196147, 'Min_50.0% Prob': 5.806081708272298}",0.0741710066795349,"{'rouge1': Score(precision=0.14285714285714285, recall=0.2222222222222222, fmeasure=0.17391304347826086), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10714285714285714, recall=0.16666666666666666, fmeasure=0.13043478260869565)}",133,1.0,0.9421113192488979,Contaminated,1.0,0.6166186058089317,Contaminated,1.0,0.9731098813438929,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
""I don't know,"" he said.
""I don't know. I don't",US President Donald Trump has broken his Twitter silence after James Comey's explosive testimony to appear to accuse the former FBI chief of perjury.,"{'Min_10.0% Prob': 8.24668025970459, 'Min_20.0% Prob': 7.355031204223633, 'Min_30.0% Prob': 6.619229316711426, 'Min_40.0% Prob': 5.791892576217651, 'Min_50.0% Prob': 4.932806711930495}",0.1020740121603012,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",128,1.0,0.8870115367202712,Contaminated,1.0,0.5902304420973822,Contaminated,1.0,0.8613177951275779,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
""I think England are going to have to be at their best,"" says Grayson. ""They","It might sound a curiously mealy-mouthed thing to say about a team that have won their past 17 matches and sit atop the Six Nations table with consecutive Grand Slams a genuine possibility, but England's rugby team might have a problem.","{'Min_10.0% Prob': 9.800588130950928, 'Min_20.0% Prob': 7.765888214111328, 'Min_30.0% Prob': 6.643184534708658, 'Min_40.0% Prob': 5.869260191917419, 'Min_50.0% Prob': 5.1909838390350345}",0.4374682307243347,"{'rouge1': Score(precision=0.11627906976744186, recall=0.3333333333333333, fmeasure=0.1724137931034483), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06976744186046512, recall=0.2, fmeasure=0.10344827586206895)}",190,1.0,0.9502016996166366,Contaminated,1.0,0.6866618656862143,Contaminated,1.0,0.9755950067089771,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,,"London Welsh have avoided liquidation after paying their debts, and are now set to be taken over by an United States-based investment group.","{'Min_10.0% Prob': 10.664074420928955, 'Min_20.0% Prob': 9.157325553894044, 'Min_30.0% Prob': 7.584765553474426, 'Min_40.0% Prob': 6.365240097045898, 'Min_50.0% Prob': 5.545304196221488}",0.0122173307463526,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",137,1.0,0.7684140764798871,Contaminated,1.0,0.5501470584951943,Contaminated,1.0,0.9031339236743647,Contaminated
